AtomNum_E,Weight_E,HOMO_E,HOMO_number_E,LUMO_E,HOMO_LUMO_Gap_E,ODI_HOMO_1_E,ODI_HOMO_E,ODI_LUMO_E,ODI_LUMO_Add1_E,ODI_Mean_E,ODI_Std_E,Farthest_Distance_E,Mol_Radius_E,Mol_Size_Short_E,Mol_Size_2_E,Mol_Size_L_E,Length_Ratio_E,Len_Div_Diameter_E,MPP_E,SDP_E,Dipole_Moment_E,Quadrupole_Moment_E,Octopole_Moment_E,Volume_E,Density_E,ESPmin_E,ESPmax_E,Overall_Surface_Area_E,Pos_Surface_Area_E,Neg_Surface_Area_E,Overall_Average_E,Pos_Average_E,Neg_Average_E,Overall_Variance_E,Nu_E,Pi_E,MPI_E,Nonpolar_Area_E,Polar_Area_E,ALIEmin_E,ALIEmax_E,ALIE_Ave_E,ALIE_Var_E,LEAmin_E,LEAmax_E,LEA_Ave_E,LEA_Var_E,Vertical IP_E,Vertical EA_E,Mulliken electronegativity_E,Chemical potential_E,Hardness_E,Softness_E,Electrophilicity index_E,Nucleophilicity index_E,qN_E,qN+1_E,qN-1_E,f-_E,f+_E,f0_E,CDD_E,AtomNum_Nu,Weight_Nu,HOMO_Nu,HOMO_number_Nu,LUMO_Nu,HOMO_LUMO_Gap_Nu,ODI_HOMO_1_Nu,ODI_HOMO_Nu,ODI_LUMO_Nu,ODI_LUMO_Add1_Nu,ODI_Mean_Nu,ODI_Std_Nu,Farthest_Distance_Nu,Mol_Radius_Nu,Mol_Size_Short_Nu,Mol_Size_2_Nu,Mol_Size_L_Nu,Length_Ratio_Nu,Len_Div_Diameter_Nu,MPP_Nu,SDP_Nu,Dipole_Moment_Nu,Quadrupole_Moment_Nu,Octopole_Moment_Nu,Volume_Nu,Density_Nu,ESPmin_Nu,ESPmax_Nu,Overall_Surface_Area_Nu,Pos_Surface_Area_Nu,Neg_Surface_Area_Nu,Overall_Average_Nu,Pos_Average_Nu,Neg_Average_Nu,Overall_Variance_Nu,Nu_Nu,Pi_Nu,MPI_Nu,Nonpolar_Area_Nu,Polar_Area_Nu,ALIEmin_Nu,ALIEmax_Nu,ALIE_Ave_Nu,ALIE_Var_Nu,LEAmin_Nu,LEAmax_Nu,LEA_Ave_Nu,LEA_Var_Nu,Vertical IP_Nu,Vertical EA_Nu,Mulliken electronegativity_Nu,Chemical potential_Nu,Hardness_Nu,Softness_Nu,Electrophilicity index_Nu,Nucleophilicity index_Nu,qN_Nu,qN+1_Nu,qN-1_Nu,f-_Nu,f+_Nu,f0_Nu,CDD_Nu
22,233.10383,-0.242288,58,-0.037154,0.205134,11.84,9.04,7.83,9.64,9.5875,1.454740097,21,5.829,6.06,8.69,11.318,0.434172165,0.970835478,0.782413,2.624191,2.388742,11.535466,98.5191,1633.54053,1.5991,-23.61078,22.49837,810.6396,393.4724,417.1672,0.00028929,0.01616867,-0.01468815,0.00015696,0.24951551,0.01541637,0.41923954,54.38,45.62,8.68604,14.22291,0.39299697,0.00226048,-31.44748,-15.85024,-0.906201,0.010367,0.236033,0.045825,0.140929,-0.140929,0.190208,5.257401,0.052208,0.09291,-0.058,-0.1211,0.0556,0.1136,0.0631,0.0884,-0.0505,18,134.19668,-0.243987,36,-0.008647,0.23534,40.67,65.62,12.37,17.21,33.9675,21.17823219,9,5.585,4.965,5.306,11.131,0.52009158,0.996508505,0.820213,2.95051,3.545136,6.452307,146.4249,1204.66334,1.2483,-35.77795,28.03254,665.68806,436.20662,229.48144,0.00438008,0.01869822,-0.02283638,0.00032601,0.2123639,0.01896985,0.54762264,40.79,59.21,7.33959,14.05528,0.41159848,0.00243232,-37.79123,-15.46921,-0.8895938,0.017234,0.249862,0.029052,0.139457,-0.139457,0.22081,4.528786,0.044039,0.091211,-0.1073,-0.4182,0.4741,0.5814,0.3109,0.4461,-0.2705
32,322.19877,-0.213501,81,-0.043495,0.170006,8.84,8.92,7.66,13.13,9.6375,2.077190109,31,6.021,8.498,11.273,11.659,0.37095132,0.968194652,0.926462,4.981814,4.173441,17.593803,130.9554,2301.87066,1.5685,-25.41284,28.70852,1082.95576,572.87051,510.08525,-0.00057488,0.01629352,-0.01951956,0.0002643,0.24949799,0.01785143,0.48471696,49.18,50.82,8.529,14.34038,0.39340983,0.00231455,-39.89723,-15.83352,-0.9334934,0.010881,0.205349,0.05316,0.129255,-0.129255,0.152189,6.570767,0.054888,0.121697,-0.0423,-0.0531,-0.0233,0.0191,0.0107,0.0149,-0.0083,18,134.19668,-0.243987,36,-0.008647,0.23534,40.67,65.62,12.37,17.21,33.9675,21.17823219,9,5.585,4.965,5.306,11.131,0.52009158,0.996508505,0.820213,2.95051,3.545136,6.452307,146.4249,1204.66334,1.2483,-35.77795,28.03254,665.68806,436.20662,229.48144,0.00438008,0.01869822,-0.02283638,0.00032601,0.2123639,0.01896985,0.54762264,40.79,59.21,7.33959,14.05528,0.41159848,0.00243232,-37.79123,-15.46921,-0.8895938,0.017234,0.249862,0.029052,0.139457,-0.139457,0.22081,4.528786,0.044039,0.091211,-0.1073,-0.4182,0.4741,0.5814,0.3109,0.4461,-0.2705
12,192.98857,-0.260473,46,-0.034046,0.226427,15.72,18.2,14.17,37.31,21.35,9.325950354,11,4.405,3.7,7.649,8.81,0.437025646,1,6.30E-05,0.000192,3.921457,10.729069,58.1567,1045.21125,2.0691,-20.34914,32.24227,566.93258,307.65769,259.2749,0.00271948,0.01948363,-0.017173,0.00031436,0.16306036,0.01831596,0.5014218,46.43,53.57,9.08531,16.5506,0.42777263,0.00450035,-38.81874,-15.1472,-0.9052837,0.019339,0.25978,0.04162,0.1507,-0.1507,0.218159,4.583805,0.05205,0.074725,-0.0277,-0.1585,0.2209,0.2485,0.1308,0.1897,-0.1177,18,134.19668,-0.243987,36,-0.008647,0.23534,40.67,65.62,12.37,17.21,33.9675,21.17823219,9,5.585,4.965,5.306,11.131,0.52009158,0.996508505,0.820213,2.95051,3.545136,6.452307,146.4249,1204.66334,1.2483,-35.77795,28.03254,665.68806,436.20662,229.48144,0.00438008,0.01869822,-0.02283638,0.00032601,0.2123639,0.01896985,0.54762264,40.79,59.21,7.33959,14.05528,0.41159848,0.00243232,-37.79123,-15.46921,-0.8895938,0.017234,0.249862,0.029052,0.139457,-0.139457,0.22081,4.528786,0.044039,0.091211,-0.1073,-0.4182,0.4741,0.5814,0.3109,0.4461,-0.2705
21,199.0875,-0.235102,50,-0.017183,0.217918,14.86,14.34,11.43,33.45,18.52,8.718385745,20,4.566,4.242,9.131,9.756,0.42180812,1.068331143,0.469414,1.831253,2.548518,6.848867,40.6672,1437.31782,1.5522,-15.81804,20.0172,730.86672,433.57767,297.28905,0.00172371,0.01232891,-0.01374331,0.00011398,0.24688727,0.01263264,0.35114219,62.06,37.94,8.57605,12.96689,0.39809903,0.00166703,-29.97676,-15.9241,-0.8740564,0.00995,0.230968,0.027058,0.129013,-0.129013,0.20391,4.904123,0.040813,0.100097,-0.0499,-0.1377,0.1372,0.1871,0.0878,0.1375,-0.0993,18,134.19668,-0.243987,36,-0.008647,0.23534,40.67,65.62,12.37,17.21,33.9675,21.17823219,9,5.585,4.965,5.306,11.131,0.52009158,0.996508505,0.820213,2.95051,3.545136,6.452307,146.4249,1204.66334,1.2483,-35.77795,28.03254,665.68806,436.20662,229.48144,0.00438008,0.01869822,-0.02283638,0.00032601,0.2123639,0.01896985,0.54762264,40.79,59.21,7.33959,14.05528,0.41159848,0.00243232,-37.79123,-15.46921,-0.8895938,0.017234,0.249862,0.029052,0.139457,-0.139457,0.22081,4.528786,0.044039,0.091211,-0.1073,-0.4182,0.4741,0.5814,0.3109,0.4461,-0.2705
18,293.00366,-0.271298,70,-0.056009,0.215289,16.33,19.68,13.15,13.43,15.6475,2.640155062,11,5.043,5.112,8.83,10.086,0.41976028,1,0.511928,2.171925,5.280081,16.970089,52.3763,1475.66269,2.225,-16.78675,38.54929,740.52482,336.52394,404.00088,0.00414833,0.02774658,-0.01550849,0.00033511,0.11981418,0.02158732,0.57334291,38.85,61.15,9.17605,16.92684,0.47065601,0.00517964,-40.41205,-16.40079,-0.9700147,0.024334,0.271004,0.063562,0.167283,-0.167283,0.207441,4.820637,0.067449,0.0639,-0.0202,-0.0851,0.2215,0.2416,0.0649,0.1533,-0.1767,18,134.19668,-0.243987,36,-0.008647,0.23534,40.67,65.62,12.37,17.21,33.9675,21.17823219,9,5.585,4.965,5.306,11.131,0.52009158,0.996508505,0.820213,2.95051,3.545136,6.452307,146.4249,1204.66334,1.2483,-35.77795,28.03254,665.68806,436.20662,229.48144,0.00438008,0.01869822,-0.02283638,0.00032601,0.2123639,0.01896985,0.54762264,40.79,59.21,7.33959,14.05528,0.41159848,0.00243232,-37.79123,-15.46921,-0.8895938,0.017234,0.249862,0.029052,0.139457,-0.139457,0.22081,4.528786,0.044039,0.091211,-0.1073,-0.4182,0.4741,0.5814,0.3109,0.4461,-0.2705
20,217.05969,-0.228393,54,-0.016967,0.211426,14.77,13.68,13,41.6,20.7625,12.04709171,18,5.557,4.186,8.799,11.113,0.461158602,0.999910023,0.399448,1.786453,4.423927,17.637291,93.5221,1431.99833,1.6986,-33.43995,27.57817,739.19211,382.46235,356.72975,-0.00086188,0.02264097,-0.02606011,0.00029,0.23248472,0.02432625,0.66099239,26.61,73.39,8.44004,14.90337,0.40303774,0.00292026,-38.02503,-14.15297,-0.9087375,0.017304,0.226954,0.025555,0.126254,-0.126254,0.201399,4.965263,0.039573,0.106805,-0.0794,-0.1994,0.1304,0.2098,0.12,0.1649,-0.0898,18,134.19668,-0.243987,36,-0.008647,0.23534,40.67,65.62,12.37,17.21,33.9675,21.17823219,9,5.585,4.965,5.306,11.131,0.52009158,0.996508505,0.820213,2.95051,3.545136,6.452307,146.4249,1204.66334,1.2483,-35.77795,28.03254,665.68806,436.20662,229.48144,0.00438008,0.01869822,-0.02283638,0.00032601,0.2123639,0.01896985,0.54762264,40.79,59.21,7.33959,14.05528,0.41159848,0.00243232,-37.79123,-15.46921,-0.8895938,0.017234,0.249862,0.029052,0.139457,-0.139457,0.22081,4.528786,0.044039,0.091211,-0.1073,-0.4182,0.4741,0.5814,0.3109,0.4461,-0.2705
30,241.16735,-0.243049,62,-0.01795,0.225099,14.18,16.48,12.35,11.87,13.72,1.8116705,29,5.831,6.306,8.82,11.422,0.430239566,0.97942034,1.049696,3.937968,1.799576,8.178058,39.2692,1886.40681,1.4326,-14.23524,20.5871,902.95733,533.33367,369.62366,0.00170064,0.01024496,-0.01062803,0.00010268,0.24565105,0.01018567,0.2830465,76.69,23.31,8.62827,13.84895,0.39977975,0.00129436,-32.11426,-16.21696,-0.8831065,0.011938,0.239687,0.025983,0.132835,-0.132835,0.213704,4.679375,0.041284,0.092149,-0.0259,-0.0832,0.1773,0.2032,0.0573,0.1302,-0.1459,18,134.19668,-0.243987,36,-0.008647,0.23534,40.67,65.62,12.37,17.21,33.9675,21.17823219,9,5.585,4.965,5.306,11.131,0.52009158,0.996508505,0.820213,2.95051,3.545136,6.452307,146.4249,1204.66334,1.2483,-35.77795,28.03254,665.68806,436.20662,229.48144,0.00438008,0.01869822,-0.02283638,0.00032601,0.2123639,0.01896985,0.54762264,40.79,59.21,7.33959,14.05528,0.41159848,0.00243232,-37.79123,-15.46921,-0.8895938,0.017234,0.249862,0.029052,0.139457,-0.139457,0.22081,4.528786,0.044039,0.091211,-0.1073,-0.4182,0.4741,0.5814,0.3109,0.4461,-0.2705
17,208.0545,-0.241175,51,-0.071929,0.169247,12.08,11.81,9.49,10.06,10.86,1.107677751,14,4.765,3.7,9.364,9.415,0.418835357,0.987932844,1.20E-05,4.60E-05,0.700758,17.404649,105.4601,1336.27507,1.7447,-36.97701,26.96992,681.37562,327.62291,353.75271,0.0019983,0.01832734,-0.01312461,0.00031444,0.24641413,0.01577643,0.42521093,63.55,36.45,8.2338,14.35531,0.39431839,0.00223104,-34.15736,-15.35317,-0.9125744,0.01324,0.235915,0.080415,0.158165,-0.158165,0.1555,6.430862,0.080437,0.094023,-0.0431,-0.1108,0.1166,0.1597,0.0677,0.1137,-0.092,18,134.19668,-0.243987,36,-0.008647,0.23534,40.67,65.62,12.37,17.21,33.9675,21.17823219,9,5.585,4.965,5.306,11.131,0.52009158,0.996508505,0.820213,2.95051,3.545136,6.452307,146.4249,1204.66334,1.2483,-35.77795,28.03254,665.68806,436.20662,229.48144,0.00438008,0.01869822,-0.02283638,0.00032601,0.2123639,0.01896985,0.54762264,40.79,59.21,7.33959,14.05528,0.41159848,0.00243232,-37.79123,-15.46921,-0.8895938,0.017234,0.249862,0.029052,0.139457,-0.139457,0.22081,4.528786,0.044039,0.091211,-0.1073,-0.4182,0.4741,0.5814,0.3109,0.4461,-0.2705
21,221.09309,-0.223862,55,-0.055283,0.168578,11.17,9.5,8.64,9.51,9.705,0.91658333,19,5.295,4.156,9.076,9.689,0.422712796,0.914919736,0.270996,1.756254,2.442974,11.953969,74.1782,1522.29954,1.6275,-15.97326,23.69274,753.68416,375.73004,377.95412,0.00088846,0.0160411,-0.01417502,0.00014002,0.21473955,0.01511874,0.41103629,54.23,45.77,8.6889,14.00424,0.39356018,0.00200794,-30.9554,-15.3375,-0.9026088,0.010529,0.216996,0.064162,0.140579,-0.140579,0.152835,6.543025,0.064653,0.111336,-0.0381,-0.1092,0.071,0.1091,0.0711,0.0901,-0.038,18,134.19668,-0.243987,36,-0.008647,0.23534,40.67,65.62,12.37,17.21,33.9675,21.17823219,9,5.585,4.965,5.306,11.131,0.52009158,0.996508505,0.820213,2.95051,3.545136,6.452307,146.4249,1204.66334,1.2483,-35.77795,28.03254,665.68806,436.20662,229.48144,0.00438008,0.01869822,-0.02283638,0.00032601,0.2123639,0.01896985,0.54762264,40.79,59.21,7.33959,14.05528,0.41159848,0.00243232,-37.79123,-15.46921,-0.8895938,0.017234,0.249862,0.029052,0.139457,-0.139457,0.22081,4.528786,0.044039,0.091211,-0.1073,-0.4182,0.4741,0.5814,0.3109,0.4461,-0.2705
24,257.1253,-0.225177,64,-0.057623,0.167555,8.47,8.01,7.75,7.47,7.925,0.368069287,22,5.828,3.7,10.278,11.01,0.440611494,0.9445779,2.20E-05,9.10E-05,2.86534,15.492054,92.7289,1763.00656,1.6343,-15.46908,29.9066,852.65935,386.70217,465.95718,0.00109831,0.01867711,-0.0134905,0.00015027,0.17972403,0.01595961,0.43110331,51.76,48.24,8.73488,14.06293,0.39071196,0.00209751,-31.56318,-14.95011,-0.9246924,0.011474,0.218462,0.06607,0.142266,-0.142266,0.152391,6.562047,0.066407,0.110021,-0.0487,-0.1291,0.062,0.1107,0.0804,0.0956,-0.0303,18,134.19668,-0.243987,36,-0.008647,0.23534,40.67,65.62,12.37,17.21,33.9675,21.17823219,9,5.585,4.965,5.306,11.131,0.52009158,0.996508505,0.820213,2.95051,3.545136,6.452307,146.4249,1204.66334,1.2483,-35.77795,28.03254,665.68806,436.20662,229.48144,0.00438008,0.01869822,-0.02283638,0.00032601,0.2123639,0.01896985,0.54762264,40.79,59.21,7.33959,14.05528,0.41159848,0.00243232,-37.79123,-15.46921,-0.8895938,0.017234,0.249862,0.029052,0.139457,-0.139457,0.22081,4.528786,0.044039,0.091211,-0.1073,-0.4182,0.4741,0.5814,0.3109,0.4461,-0.2705
14,172.02229,-0.25596,42,-0.041644,0.214316,30.68,16.3,14.96,13.68,18.905,6.861127823,13,4.114,4.157,8.023,8.749,0.418032395,1.063320369,0.332086,1.757235,5.0882,7.474868,61.8275,1096.51488,1.758,-42.94959,33.42075,585.51966,330.4665,255.05316,0.00228726,0.02246828,-0.02386081,0.00047981,0.23600534,0.02286543,0.62789905,35.49,64.51,8.53774,14.31456,0.39651364,0.00232256,-35.48946,-16.31378,-0.8881828,0.013711,0.252828,0.050463,0.151646,-0.151646,0.202365,4.941574,0.056819,0.079238,-0.0779,-0.1809,0.1308,0.2087,0.1029,0.1558,-0.1058,18,134.19668,-0.243987,36,-0.008647,0.23534,40.67,65.62,12.37,17.21,33.9675,21.17823219,9,5.585,4.965,5.306,11.131,0.52009158,0.996508505,0.820213,2.95051,3.545136,6.452307,146.4249,1204.66334,1.2483,-35.77795,28.03254,665.68806,436.20662,229.48144,0.00438008,0.01869822,-0.02283638,0.00032601,0.2123639,0.01896985,0.54762264,40.79,59.21,7.33959,14.05528,0.41159848,0.00243232,-37.79123,-15.46921,-0.8895938,0.017234,0.249862,0.029052,0.139457,-0.139457,0.22081,4.528786,0.044039,0.091211,-0.1073,-0.4182,0.4741,0.5814,0.3109,0.4461,-0.2705
12,282.90418,-0.242636,50,-0.042315,0.200322,16.86,29.25,26.95,13.62,21.67,6.581667722,12,4.576,3.96,7.347,9.688,0.461443201,1.058566434,6.50E-05,0.000279,2.227768,9.530588,54.5902,1262.87785,2.5103,-11.74005,27.59428,660.53643,307.4124,353.12403,0.00403111,0.0176458,-0.00782118,0.0001813,0.11325176,0.01301567,0.33724539,72.61,27.39,7.76171,14.36269,0.3648161,0.00302143,-30.61457,-10.96998,-0.7870522,0.033098,0.233171,0.044303,0.138737,-0.138737,0.188868,5.294702,0.050956,0.092562,-0.0083,-0.1735,0.5451,0.5534,0.1652,0.3593,-0.3882,18,134.19668,-0.243985,36,-0.008652,0.235333,40.69,65.61,12.37,17.19,33.965,21.18003954,9,5.586,4.964,5.306,11.132,0.520138305,0.99641962,0.819984,2.950364,3.544929,6.466697,146.423,1204.70985,1.2483,-35.79108,28.02711,665.70581,436.05802,229.64779,0.0043789,0.01870567,-0.02282493,0.00032621,0.2122176,0.01897138,0.54767494,40.84,59.16,7.33887,14.05462,0.41160308,0.00243157,-37.80155,-15.45616,-0.8895941,0.017232,0.249858,0.029059,0.139459,-0.139459,0.220799,4.529001,0.044042,0.091213,-0.1073,-0.4181,0.474,0.5813,0.3108,0.4461,-0.2705
12,235.90323,-0.254023,55,-0.036101,0.217922,14.82,14.91,14.04,13.59,14.34,0.549499773,9,4.407,3.7,7.349,9.382,0.459204151,1.064442932,4.30E-05,0.000147,2.496854,9.41702,39.2072,1180.7392,2.2389,-10.38633,29.51636,627.74899,284.01238,343.73662,0.00388124,0.01847264,-0.00817491,0.00020826,0.10318968,0.01350593,0.34922845,75.79,24.21,8.87696,14.44688,0.38263038,0.00217743,-30.93524,-16.43032,-0.8467915,0.014314,0.252942,0.044356,0.148649,-0.148649,0.208585,4.794203,0.052968,0.081175,-0.0512,-0.1496,0.1406,0.1918,0.0984,0.1451,-0.0934,18,134.19668,-0.243985,36,-0.008652,0.235333,40.69,65.61,12.37,17.19,33.965,21.18003954,9,5.586,4.964,5.306,11.132,0.520138305,0.99641962,0.819984,2.950364,3.544929,6.466697,146.423,1204.70985,1.2483,-35.79108,28.02711,665.70581,436.05802,229.64779,0.0043789,0.01870567,-0.02282493,0.00032621,0.2122176,0.01897138,0.54767494,40.84,59.16,7.33887,14.05462,0.41160308,0.00243157,-37.80155,-15.45616,-0.8895941,0.017232,0.249858,0.029059,0.139459,-0.139459,0.220799,4.529001,0.044042,0.091213,-0.1073,-0.4181,0.474,0.5813,0.3108,0.4461,-0.2705
13,173.00705,-0.239019,42,-0.028013,0.211006,17.05,13.84,13.88,40.01,21.195,10.94064098,9,4.531,3.7,7.15,8.965,0.452435024,0.989295961,0.00078,0.003633,4.207438,11.879446,117.9018,1057.52235,1.8332,-21.98677,63.84113,572.88713,233.66525,339.22188,0.00225159,0.02800782,-0.01549,0.00059137,0.08785047,0.02106678,0.56043699,44.56,55.44,8.74589,16.51989,0.39810855,0.00328353,-34.86025,-16.4251,-0.895384,0.015382,0.235224,0.037404,0.136314,-0.136314,0.19782,5.055108,0.046966,0.096179,-0.067,-0.187,0.0565,0.1236,0.1199,0.1218,-0.0037,15,164.15749,-0.21693,42,-0.027857,0.189073,12.91,23.83,11.43,17.07,16.31,4.8089084,15,5.266,5.621,7.217,10.527,0.450545688,0.999525256,0.486034,2.023445,7.049677,32.419953,214.3796,1191.63752,1.5437,-48.1626,135.74981,627.70066,250.23769,377.46297,-0.00071537,0.05115928,-0.03510548,0.00481154,0.08289885,0.04136504,1.1294207,28.87,71.13,7.48324,32.20081,0.4318911,0.03420452,-30.47703,-13.76943,-0.864621,0.012069,0.221268,0.057365,0.139316,-0.139316,0.163903,6.101159,0.059209,0.118268,0.2303,0.2158,0.4995,0.2691,0.0145,0.1418,-0.2546
13,173.00705,-0.239019,42,-0.028013,0.211006,17.05,13.84,13.88,40.01,21.195,10.94064098,9,4.531,3.7,7.15,8.965,0.452435024,0.989295961,0.00078,0.003633,4.207438,11.879446,117.9018,1057.52235,1.8332,-21.98677,63.84113,572.88713,233.66525,339.22188,0.00225159,0.02800782,-0.01549,0.00059137,0.08785047,0.02106678,0.56043699,44.56,55.44,8.74589,16.51989,0.39810855,0.00328353,-34.86025,-16.4251,-0.895384,0.015382,0.235224,0.037404,0.136314,-0.136314,0.19782,5.055108,0.046966,0.096179,-0.067,-0.187,0.0565,0.1236,0.1199,0.1218,-0.0037,8,156.05931,-0.244108,38,-0.023341,0.220767,38.01,22.74,57.49,39.41,39.4125,12.31599849,6,4.173,5.487,5.971,8.123,0.414840917,0.973280613,0.743636,2.43508,8.379696,23.755259,131.993,799.55809,2.1872,-38.92371,144.25158,463.94811,109.37214,354.57597,0.00183744,0.10894008,-0.03119933,0.0071634,0.02539983,0.05050993,1.34767375,14.23,85.77,8.44413,32.88342,0.51988594,0.04490001,-39.95638,-13.8164,-0.8943128,0.02675,0.255217,0.060225,0.157721,-0.157721,0.194992,5.128405,0.063787,0.09109,0.2469,0.2292,0.5297,0.2828,0.0178,0.1503,-0.265
12,282.90418,-0.23743,50,-0.034884,0.202546,85.63,24.06,35.4,12.99,39.52,27.77570431,6,5.305,3.96,6.697,10.61,0.498895002,1,3.80E-05,0.000128,0.83739,9.075566,54.4483,1263.08114,2.5099,-11.27975,25.02725,660.78564,319.53141,341.25423,0.00452101,0.01720386,-0.00735451,0.00017113,0.11192783,0.01272674,0.32972813,73.47,26.53,7.7392,14.4585,0.36492346,0.00311439,-30.53199,-10.88537,-0.7895956,0.033068,0.229457,0.043288,0.136372,-0.136372,0.186169,5.371457,0.049948,0.097768,-0.0149,-0.1289,0.4986,0.5135,0.114,0.3137,-0.3995,13,110.17685,-0.226193,29,-0.021218,0.204975,18.14,24.8,14.09,13.17,17.55,4.584391999,11,4.198,3.6,6.711,8.649,0.456170886,1.030133397,0.000277,0.001248,1.57549,9.561122,37.8145,984.23652,1.2544,-19.57984,32.0241,537.06344,275.78721,261.27623,0.00217133,0.01912906,-0.01572821,0.00019055,0.22327376,0.01747402,0.47550747,43.07,56.93,7.68419,14.05444,0.39054841,0.00267729,-29.75687,-15.28839,-0.8751723,0.012248,0.222359,0.033207,0.127783,-0.127783,0.189152,5.286743,0.043162,0.109005,-0.0636,-0.1328,0.2624,0.326,0.0692,0.1976,-0.2568
23,265.16861,-0.220092,66,-0.036973,0.183119,14.92,21.06,11.45,7.94,13.8425,4.84295558,19,6.385,6.688,8.043,12.554,0.460106286,0.983085356,1.025797,4.289366,3.54353,17.693275,154.9398,1827.93722,1.6256,-16.3327,24.78956,907.82137,460.6753,447.14607,0.00254257,0.01756133,-0.01293061,0.0001592,0.20026166,0.01535698,0.41580284,54.76,45.24,7.73196,14.32594,0.38868092,0.00243466,-31.77967,-16.29558,-0.8973802,0.011254,0.216911,0.04289,0.129901,-0.129901,0.174021,5.746422,0.048483,0.115106,-0.0711,-0.1332,0.0512,0.1223,0.0621,0.0922,-0.0602,18,134.19668,-0.243985,36,-0.008652,0.235333,40.69,65.61,12.37,17.19,33.965,21.18003954,9,5.586,4.964,5.306,11.132,0.520138305,0.99641962,0.819984,2.950364,3.544929,6.466697,146.423,1204.70985,1.2483,-35.79108,28.02711,665.70581,436.05802,229.64779,0.0043789,0.01870567,-0.02282493,0.00032621,0.2122176,0.01897138,0.54767494,40.84,59.16,7.33887,14.05462,0.41160308,0.00243157,-37.80155,-15.45616,-0.8895941,0.017232,0.249858,0.029059,0.139459,-0.139459,0.220799,4.529001,0.044042,0.091213,-0.1073,-0.4181,0.474,0.5813,0.3108,0.4461,-0.2705
12,282.90418,-0.242636,50,-0.042315,0.200322,16.86,29.25,26.95,13.62,21.67,6.581667722,12,4.576,3.96,7.347,9.688,0.461443201,1.058566434,6.50E-05,0.000279,2.227768,9.530588,54.5902,1262.87785,2.5103,-11.74005,27.59428,660.53643,307.4124,353.12403,0.00403111,0.0176458,-0.00782118,0.0001813,0.11325176,0.01301567,0.33724539,72.61,27.39,7.76171,14.36269,0.3648161,0.00302143,-30.61457,-10.96998,-0.7870522,0.033098,0.233171,0.044303,0.138737,-0.138737,0.188868,5.294702,0.050956,0.092562,-0.0083,-0.1735,0.5451,0.5534,0.1652,0.3593,-0.3882,13,110.17685,-0.226193,29,-0.021218,0.204975,18.14,24.8,14.09,13.17,17.55,4.584391999,11,4.198,3.6,6.711,8.649,0.456170886,1.030133397,0.000277,0.001248,1.57549,9.561122,37.8145,984.23652,1.2544,-19.57984,32.0241,537.06344,275.78721,261.27623,0.00217133,0.01912906,-0.01572821,0.00019055,0.22327376,0.01747402,0.47550747,43.07,56.93,7.68419,14.05444,0.39054841,0.00267729,-29.75687,-15.28839,-0.8751723,0.012248,0.222359,0.033207,0.127783,-0.127783,0.189152,5.286743,0.043162,0.109005,-0.0636,-0.1328,0.2624,0.326,0.0692,0.1976,-0.2568
23,312.16956,-0.222495,61,-0.039178,0.183317,29.76,21.87,9.74,7.27,17.16,9.135269564,20,5.996,6.771,9.824,10.291,0.382764264,0.858155437,1.025466,4.328268,1.242254,17.830757,145.4825,1908.88346,1.8326,-17.52331,22.87265,939.39807,433.62021,505.77786,0.0013739,0.01683285,-0.01187958,0.00013585,0.2047117,0.0143037,0.38547583,60.45,39.55,7.70439,14.15524,0.37667389,0.00324327,-31.92455,-10.62209,-0.8543855,0.028225,0.216747,0.051722,0.134234,-0.134234,0.165025,6.059699,0.054594,0.112703,-0.0283,-0.6459,0.1275,0.1558,0.6176,0.3867,0.4618,18,134.19668,-0.243985,36,-0.008652,0.235333,40.69,65.61,12.37,17.19,33.965,21.18003954,9,5.586,4.964,5.306,11.132,0.520138305,0.99641962,0.819984,2.950364,3.544929,6.466697,146.423,1204.70985,1.2483,-35.79108,28.02711,665.70581,436.05802,229.64779,0.0043789,0.01870567,-0.02282493,0.00032621,0.2122176,0.01897138,0.54767494,40.84,59.16,7.33887,14.05462,0.41160308,0.00243157,-37.80155,-15.45616,-0.8895941,0.017232,0.249858,0.029059,0.139459,-0.139459,0.220799,4.529001,0.044042,0.091213,-0.1073,-0.4181,0.474,0.5813,0.3108,0.4461,-0.2705
